block,block_name,channel,minimum,maximum,rms,channel_scale,tensor_scale,rms_over_tensor_scale,approximate_int8_codes
3,model.mobilevit.encoder.layer.1.layer.1,34,-0.27846455574035645,0.20330995321273804,0.1311209499835968,0.0018893118249252439,0.12154709547758102,1.0787665843963623,4
3,model.mobilevit.encoder.layer.1.layer.1,35,-0.05765780434012413,0.16480499505996704,0.030635325238108635,0.0008724031504243612,0.12154709547758102,0.2520448863506317,2
3,model.mobilevit.encoder.layer.1.layer.1,36,-0.27846458554267883,2.4348435401916504,0.3990711569786072,0.010640423744916916,0.12154709547758102,3.283263683319092,23
3,model.mobilevit.encoder.layer.1.layer.1,37,0.06890778988599777,0.40818437933921814,0.1613202691078186,0.0013304963940754533,0.12154709547758102,1.3272243738174438,3
3,model.mobilevit.encoder.layer.1.layer.1,38,-0.025998041033744812,0.2157188057899475,0.029518399387598038,0.0009479091968387365,0.12154709547758102,0.24285565316677094,2
3,model.mobilevit.encoder.layer.1.layer.1,39,-0.028673268854618073,0.2507455050945282,0.02647554688155651,0.001095759915187955,0.12154709547758102,0.21782130002975464,3
3,model.mobilevit.encoder.layer.1.layer.1,40,-0.12145493924617767,0.34832844138145447,0.057725876569747925,0.0018422877183184028,0.12154709547758102,0.4749259948730469,4
3,model.mobilevit.encoder.layer.1.layer.1,41,-0.27846458554267883,0.41503027081489563,0.1741316169500351,0.0027195876464247704,0.12154709547758102,1.432626724243164,6
3,model.mobilevit.encoder.layer.1.layer.1,42,-0.06335461884737015,0.2825477719306946,0.11263689398765564,0.0013564799446612597,0.12154709547758102,0.9266934394836426,3
3,model.mobilevit.encoder.layer.1.layer.1,43,-0.27846455574035645,0.552251398563385,0.11490092426538467,0.0032577095553278923,0.12154709547758102,0.945320188999176,7
3,model.mobilevit.encoder.layer.1.layer.1,44,-0.27846458554267883,-0.010190609842538834,0.21056748926639557,0.0010520548094063997,0.12154709547758102,1.7323942184448242,3
3,model.mobilevit.encoder.layer.1.layer.1,45,-0.27839046716690063,0.8351665735244751,0.4818601906299591,0.004366890527307987,0.12154709547758102,3.964390754699707,10
3,model.mobilevit.encoder.layer.1.layer.1,46,-0.21347223222255707,0.2872571051120758,0.060934387147426605,0.001963644288480282,0.12154709547758102,0.5013232827186584,5
3,model.mobilevit.encoder.layer.1.layer.1,47,-0.27846306562423706,0.3334130048751831,0.08365108072757721,0.002399513963609934,0.12154709547758102,0.6882194876670837,6
4,model.mobilevit.encoder.layer.1.layer.2,0,-0.27846458554267883,3.802478551864624,0.24731659889221191,0.016003698110580444,0.06761731207370758,3.6575927734375,61
4,model.mobilevit.encoder.layer.1.layer.2,1,-0.06254494190216064,0.14740164577960968,0.02773779258131981,0.0008233199478127062,0.06761731207370758,0.4102173149585724,4
4,model.mobilevit.encoder.layer.1.layer.2,2,-0.27846458554267883,10.521382331848145,0.9894342422485352,0.0423523411154747,0.06761731207370758,14.632853507995605,160
4,model.mobilevit.encoder.layer.1.layer.2,3,-0.27846458554267883,0.9799980521202087,0.16879956424236298,0.0049351477064192295,0.06761731207370758,2.4963955879211426,19
4,model.mobilevit.encoder.layer.1.layer.2,4,-0.27846455574035645,6.06848669052124,1.8418740034103394,0.024890005588531494,0.06761731207370758,27.239681243896484,94
4,model.mobilevit.encoder.layer.1.layer.2,5,-0.27846455574035645,3.859135150909424,0.48727163672447205,0.01622588187456131,0.06761731207370758,7.206314563751221,62
4,model.mobilevit.encoder.layer.1.layer.2,6,-0.27846455574035645,0.4031211733818054,0.15415458381175995,0.002672885311767459,0.06761731207370758,2.2798094749450684,11
4,model.mobilevit.encoder.layer.1.layer.2,7,-0.27846458554267883,1.6038702726364136,0.23992417752742767,0.007381705101579428,0.06761731207370758,3.5482654571533203,28
4,model.mobilevit.encoder.layer.1.layer.2,8,-0.27846458554267883,1.0200603008270264,0.2093455195426941,0.005092254374176264,0.06761731207370758,3.096034288406372,20
4,model.mobilevit.encoder.layer.1.layer.2,9,-0.27846458554267883,2.022810935974121,0.241832435131073,0.009024609811604023,0.06761731207370758,3.5764870643615723,35
4,model.mobilevit.encoder.layer.1.layer.2,10,-0.27846455574035645,1.9715301990509033,0.21343496441841125,0.008823508396744728,0.06761731207370758,3.1565136909484863,34
4,model.mobilevit.encoder.layer.1.layer.2,11,-0.27846455574035645,3.8271889686584473,0.5832333564758301,0.016100602224469185,0.06761731207370758,8.625503540039062,61
4,model.mobilevit.encoder.layer.1.layer.2,12,-0.27846452593803406,0.2076965719461441,0.07610621303319931,0.0019065141677856445,0.06761731207370758,1.1255433559417725,8
4,model.mobilevit.encoder.layer.1.layer.2,13,-0.07222824543714523,0.11051207780838013,0.02746504172682762,0.0007166287396103144,0.06761731207370758,0.4061835706233978,3
4,model.mobilevit.encoder.layer.1.layer.2,14,-0.27846387028694153,2.5960962772369385,0.4619682729244232,0.011272784322500229,0.06761731207370758,6.8321003913879395,43
4,model.mobilevit.encoder.layer.1.layer.2,15,-0.27846458554267883,0.9391743540763855,0.14780886471271515,0.004775054752826691,0.06761731207370758,2.185961961746216,19
4,model.mobilevit.encoder.layer.1.layer.2,16,-0.27846458554267883,0.8387256264686584,0.215676948428154,0.004381138365715742,0.06761731207370758,3.1896705627441406,17
4,model.mobilevit.encoder.layer.1.layer.2,17,-0.27846458554267883,5.065108776092529,0.7708885073661804,0.020955190062522888,0.06761731207370758,11.4007568359375,80
4,model.mobilevit.encoder.layer.1.layer.2,18,-0.27846458554267883,10.721237182617188,1.1293532848358154,0.04313608258962631,0.06761731207370758,16.702131271362305,163
4,model.mobilevit.encoder.layer.1.layer.2,19,-0.27846455574035645,6.877500057220459,0.8461441397666931,0.0280626080930233,0.06761731207370758,12.513720512390137,106
4,model.mobilevit.encoder.layer.1.layer.2,20,-0.27846458554267883,16.96394920349121,2.7073721885681152,0.06761731207370758,0.06761731207370758,40.03963088989258,256
