block,channel,weight_abs_max,weight_mean_abs,weight_std,activation_scale
2,30,0.4072432518005371,0.1508665680885315,0.20628678798675537,0.4209451377391815
2,31,0.5238589644432068,0.1296924650669098,0.17667914927005768,0.0053848656825721
3,0,1.2213857173919678,0.126932755112648,0.28250476717948914,0.0011346174869686
3,1,0.5272014737129211,0.16615517437458038,0.21367044746875763,0.0694310516119003
3,2,1.0719873905181885,0.14196524024009705,0.26524338126182556,0.0019220832036808
3,3,0.4511461853981018,0.1699654459953308,0.2007693648338318,0.0842010080814361
3,4,0.5799775719642639,0.1290922313928604,0.17722532153129578,0.005408689379692
3,5,0.5259293913841248,0.194814071059227,0.2513570189476013,0.0028669273015111
3,6,0.4241090416908264,0.1572876125574112,0.19245615601539612,0.0037767654284834
3,7,0.5424748659133911,0.17789964377880096,0.2173876017332077,0.0038864747621119
3,8,0.7633827924728394,0.19235366582870483,0.25440120697021484,0.0019783517345786
3,9,0.5430284738540649,0.16288995742797852,0.19508492946624756,0.0011199883883818
3,10,0.5819190144538879,0.14995034039020538,0.22303244471549988,0.0035088988952338
3,11,0.510056734085083,0.1603267341852188,0.19253315031528473,0.0312716588377952
3,12,0.7795009016990662,0.16202674806118011,0.21910496056079865,0.0060309474356472
3,13,0.45331278443336487,0.17787706851959229,0.21860076487064362,0.0053090066649019
3,14,0.9294224381446838,0.15528887510299683,0.2439366579055786,0.0025401127059012
3,15,1.1774605512619019,0.13400571048259735,0.2659279406070709,0.0008430033340118
3,16,1.5716743469238281,0.12576976418495178,0.32344457507133484,0.0011709075188264
3,17,0.3956174850463867,0.16412611305713654,0.2006675899028778,0.0016750206705182
3,18,1.0341455936431885,0.12851418554782867,0.23900087177753448,0.0159213077276945
3,19,0.49225687980651855,0.16364003717899323,0.20507967472076416,0.0013945179525762
3,20,0.7460258603096008,0.17682962119579315,0.25750190019607544,0.0040269466117024
3,21,0.524544894695282,0.1525483876466751,0.21541865170001984,0.121547095477581
3,22,0.4055493175983429,0.163909450173378,0.19529420137405396,0.0040849423967301
3,23,1.5242916345596313,0.15097574889659882,0.3241288959980011,0.0011884500272572
3,24,1.2748405933380127,0.13233904540538788,0.2739367187023163,0.0017788121476769
3,25,0.3929438292980194,0.17226193845272064,0.21248604357242584,0.0009255550685338
3,26,0.5385563373565674,0.15958110988140106,0.18245543539524078,0.002289525931701
3,27,0.5215540528297424,0.1916368454694748,0.24499322474002838,0.0024440344423055
3,28,0.6259191632270813,0.16392110288143158,0.22067810595035553,0.021628875285387
3,29,0.7616250514984131,0.13781769573688507,0.20708094537258148,0.0031387531198561
3,30,0.5078858137130737,0.1631530523300171,0.20509831607341766,0.0037029702216386
3,31,0.4708584249019623,0.14536912739276886,0.1895132213830948,0.003392968326807
3,32,0.4998536705970764,0.1558348536491394,0.19314256310462952,0.0015389140462502
3,33,0.4395495653152466,0.15782780945301056,0.18655526638031006,0.0007777655846439
3,34,0.8980876207351685,0.16345196962356567,0.2283637374639511,0.0018893118249252
3,35,1.234072208404541,0.1439109444618225,0.27809008955955505,0.0008724031504243
3,36,0.5013526678085327,0.15985658764839172,0.20555803179740906,0.0106404237449169
3,37,0.5350478291511536,0.1702548861503601,0.22239011526107788,0.0013304963940754
3,38,0.47083669900894165,0.1596122533082962,0.191242977976799,0.0009479091968387
3,39,0.3723081350326538,0.18179702758789062,0.19759534299373627,0.0010957599151879
3,40,0.4468037486076355,0.16469846665859222,0.20385606586933136,0.0018422877183184
3,41,0.5363106727600098,0.15182694792747498,0.1966782808303833,0.0027195876464247
3,42,0.6280835270881653,0.15764109790325165,0.20789213478565216,0.0013564799446612
3,43,0.618916392326355,0.15989646315574646,0.20769979059696198,0.0032577095553278
3,44,1.2373478412628174,0.1751033514738083,0.2930441200733185,0.0010520548094063
3,45,0.36822229623794556,0.17150767147541046,0.19560182094573975,0.0043668905273079
3,46,0.48594599962234497,0.1464996337890625,0.19774359464645386,0.0019636442884802
3,47,0.6045306324958801,0.16173282265663147,0.18655773997306824,0.0023995139636099
4,0,0.49216464161872864,0.1623915582895279,0.20649120211601257,0.0160036981105804
4,1,0.43049097061157227,0.1780668944120407,0.17696499824523926,0.0008233199478127
4,2,0.4426264762878418,0.16043798625469208,0.1896655112504959,0.0423523411154747
4,3,0.8477042317390442,0.1461825668811798,0.22150538861751556,0.0049351477064192
4,4,0.5073404908180237,0.16444028913974762,0.20289815962314606,0.0248900055885314
4,5,0.4393068552017212,0.14373086392879486,0.1850404590368271,0.0162258818745613
4,6,0.5039700865745544,0.1406438797712326,0.19176721572875977,0.0026728853117674
4,7,0.33738821744918823,0.1600605696439743,0.17482306063175201,0.0073817051015794
4,8,0.639125406742096,0.14676891267299652,0.205442875623703,0.0050922543741762
4,9,0.44967320561408997,0.16573069989681244,0.1990705132484436,0.009024609811604
4,10,0.6610732674598694,0.14418458938598633,0.20551079511642456,0.0088235083967447
4,11,0.43748739361763,0.16372376680374146,0.20115339756011963,0.0161006022244691
4,12,0.9056322574615479,0.15092219412326813,0.23052406311035156,0.0019065141677856
4,13,0.4772825241088867,0.15338973701000214,0.1928177773952484,0.0007166287396103
4,14,0.3609462380409241,0.15438474714756012,0.19555920362472534,0.0112727843225002
4,15,0.4591526687145233,0.16116821765899658,0.20108118653297424,0.0047750547528266
4,16,0.5286687016487122,0.15721209347248077,0.21121804416179657,0.0043811383657157
4,17,0.4704631567001343,0.15394632518291473,0.18569569289684296,0.0209551900625228
4,18,0.4297228753566742,0.16967062652111053,0.19983746111392975,0.0431360825896263
4,19,0.38306018710136414,0.15695370733737946,0.18886929750442505,0.0280626080930233
4,20,0.39103832840919495,0.17339754104614258,0.2007930874824524,0.0676173120737075
4,21,0.5601734519004822,0.16332495212554932,0.2025400847196579,0.0027948396746069
